,votes,eevp,timestamp,state,vote_share_rep,vote_share_dem,vote_share_trd
305,1213460,99,2020-11-05 16:02:43+00:00,arkansas,0.627,0.345,0.028000000000000025
306,1213461,99,2020-11-05 16:29:42+00:00,arkansas,0.627,0.345,0.028000000000000025
307,1213693,99,2020-11-05 21:24:36+00:00,arkansas,0.627,0.345,0.028000000000000025
308,1217570,99,2020-11-05 21:47:53+00:00,arkansas,0.626,0.345,0.029000000000000026
309,1219812,99,2020-11-05 21:50:46+00:00,arkansas,0.627,0.345,0.028000000000000025
310,1216812,99,2020-11-06 18:49:46+00:00,arkansas,0.626,0.346,0.028000000000000025
311,1212935,99,2020-11-06 19:10:54+00:00,arkansas,0.626,0.345,0.029000000000000026
312,1207938,99,2020-11-06 19:28:56+00:00,arkansas,0.626,0.346,0.028000000000000025
313,1207944,99,2020-11-06 19:56:36+00:00,arkansas,0.626,0.346,0.028000000000000025
314,1211821,99,2020-11-07 14:58:48+00:00,arkansas,0.625,0.346,0.029000000000000026
315,1216818,99,2020-11-07 14:59:54+00:00,arkansas,0.626,0.346,0.028000000000000025
316,1218150,99,2020-11-09 15:03:37+00:00,arkansas,0.626,0.346,0.028000000000000025
317,1213153,99,2020-11-09 16:31:08+00:00,arkansas,0.625,0.346,0.029000000000000026
318,1209276,99,2020-11-09 16:56:39+00:00,arkansas,0.626,0.346,0.028000000000000025
319,1209279,99,2020-11-09 17:12:39+00:00,arkansas,0.626,0.346,0.028000000000000025
320,1209280,99,2020-11-09 20:17:36+00:00,arkansas,0.626,0.346,0.028000000000000025
321,1209326,99,2020-11-10 04:15:53+00:00,arkansas,0.626,0.346,0.028000000000000025
322,1209341,99,2020-11-10 18:32:46+00:00,arkansas,0.626,0.346,0.028000000000000025
323,1209360,99,2020-11-10 18:36:44+00:00,arkansas,0.626,0.346,0.028000000000000025
324,1209372,99,2020-11-10 21:50:44+00:00,arkansas,0.626,0.346,0.028000000000000025
325,1209373,99,2020-11-12 16:43:44+00:00,arkansas,0.626,0.346,0.028000000000000025
326,1209395,99,2020-11-12 17:34:48+00:00,arkansas,0.626,0.346,0.028000000000000025
327,1209402,99,2020-11-12 20:05:45+00:00,arkansas,0.626,0.346,0.028000000000000025
328,1209417,99,2020-11-12 21:54:52+00:00,arkansas,0.626,0.346,0.028000000000000025
329,1209422,99,2020-11-13 14:49:44+00:00,arkansas,0.626,0.346,0.028000000000000025
330,1209434,99,2020-11-13 15:00:49+00:00,arkansas,0.626,0.346,0.028000000000000025
331,1209456,99,2020-11-13 15:28:48+00:00,arkansas,0.626,0.346,0.028000000000000025
332,1209603,99,2020-11-13 16:29:49+00:00,arkansas,0.626,0.346,0.028000000000000025
333,1209619,99,2020-11-13 16:37:45+00:00,arkansas,0.626,0.346,0.028000000000000025
334,1209625,99,2020-11-13 17:23:46+00:00,arkansas,0.626,0.346,0.028000000000000025
335,1209635,99,2020-11-13 17:47:45+00:00,arkansas,0.626,0.346,0.028000000000000025
336,1209689,99,2020-11-13 18:12:49+00:00,arkansas,0.626,0.346,0.028000000000000025
337,1209750,99,2020-11-13 18:36:45+00:00,arkansas,0.626,0.346,0.028000000000000025
338,1209761,99,2020-11-13 19:43:49+00:00,arkansas,0.626,0.346,0.028000000000000025
339,1209985,99,2020-11-13 20:04:43+00:00,arkansas,0.626,0.346,0.028000000000000025
340,1210731,99,2020-11-13 20:07:43+00:00,arkansas,0.626,0.346,0.028000000000000025
341,1210785,99,2020-11-13 20:29:44+00:00,arkansas,0.626,0.346,0.028000000000000025
342,1210789,99,2020-11-13 20:42:45+00:00,arkansas,0.626,0.346,0.028000000000000025
343,1210828,99,2020-11-13 20:57:43+00:00,arkansas,0.626,0.346,0.028000000000000025
344,1211627,99,2020-11-13 21:30:48+00:00,arkansas,0.626,0.346,0.028000000000000025
345,1211670,99,2020-11-13 23:02:48+00:00,arkansas,0.626,0.346,0.028000000000000025
346,1211690,99,2020-11-13 23:19:44+00:00,arkansas,0.626,0.346,0.028000000000000025
347,1211793,99,2020-11-14 00:02:44+00:00,arkansas,0.626,0.346,0.028000000000000025
348,0,0,2020-11-04 10:02:04+00:00,arizona,0.0,0.0,0.0
349,104866,3,2020-11-04 03:03:36+00:00,arizona,0.505,0.48,0.015000000000000013
350,730299,23,2020-11-04 03:05:47+00:00,arizona,0.421,0.566,0.013000000000000123
351,2203485,69,2020-11-04 03:06:25+00:00,arizona,0.437,0.55,0.0129999999999999
352,2234553,70,2020-11-04 03:08:46+00:00,arizona,0.438,0.549,0.0129999999999999
353,2304343,72,2020-11-04 03:10:54+00:00,arizona,0.446,0.541,0.0129999999999999
354,2329555,73,2020-11-04 03:13:47+00:00,arizona,0.448,0.539,0.0129999999999999
355,2331561,73,2020-11-04 03:14:48+00:00,arizona,0.449,0.539,0.01200000000000001
356,2331651,73,2020-11-04 03:16:33+00:00,arizona,0.448,0.539,0.0129999999999999
357,2332883,73,2020-11-04 03:17:55+00:00,arizona,0.448,0.538,0.014000000000000012
358,2346888,73,2020-11-04 03:18:15+00:00,arizona,0.447,0.539,0.014000000000000012
359,2383450,74,2020-11-04 03:22:32+00:00,arizona,0.448,0.538,0.014000000000000012
360,2396381,75,2020-11-04 03:24:23+00:00,arizona,0.45,0.537,0.0129999999999999
361,2396411,75,2020-11-04 03:31:35+00:00,arizona,0.45,0.537,0.0129999999999999
362,2397005,75,2020-11-04 03:34:13+00:00,arizona,0.45,0.537,0.0129999999999999
363,2397263,75,2020-11-04 03:37:56+00:00,arizona,0.45,0.537,0.0129999999999999
364,2398824,75,2020-11-04 03:57:01+00:00,arizona,0.45,0.537,0.0129999999999999
365,2400954,75,2020-11-04 04:03:37+00:00,arizona,0.45,0.537,0.0129999999999999
366,2402922,75,2020-11-04 04:04:48+00:00,arizona,0.45,0.536,0.014000000000000012
367,2403384,75,2020-11-04 04:05:29+00:00,arizona,0.45,0.536,0.014000000000000012
368,2404551,75,2020-11-04 04:07:29+00:00,arizona,0.45,0.536,0.014000000000000012
369,2408896,75,2020-11-04 04:23:33+00:00,arizona,0.451,0.536,0.0129999999999999
370,2410178,75,2020-11-04 04:26:30+00:00,arizona,0.451,0.535,0.014000000000000012
371,2420394,76,2020-11-04 04:38:07+00:00,arizona,0.45,0.536,0.014000000000000012
372,2483748,78,2020-11-04 05:53:27+00:00,arizona,0.456,0.531,0.0129999999999999
373,2483894,78,2020-11-04 05:57:55+00:00,arizona,0.456,0.531,0.0129999999999999
374,2502286,78,2020-11-04 06:01:59+00:00,arizona,0.458,0.528,0.014000000000000012
375,2521845,79,2020-11-04 06:04:42+00:00,arizona,0.46,0.526,0.014000000000000012
376,2533873,79,2020-11-04 06:07:45+00:00,arizona,0.461,0.526,0.0129999999999999
377,2536236,79,2020-11-04 06:17:33+00:00,arizona,0.461,0.525,0.014000000000000012
378,2537774,79,2020-11-04 06:34:40+00:00,arizona,0.461,0.525,0.014000000000000012
379,2550854,80,2020-11-04 06:43:46+00:00,arizona,0.463,0.524,0.0129999999999999
380,2552808,80,2020-11-04 06:48:46+00:00,arizona,0.463,0.524,0.0129999999999999
381,2552842,80,2020-11-04 06:52:30+00:00,arizona,0.463,0.524,0.0129999999999999
382,2567895,80,2020-11-04 07:20:03+00:00,arizona,0.463,0.523,0.014000000000000012
383,2567903,80,2020-11-04 07:20:41+00:00,arizona,0.463,0.523,0.014000000000000012
384,2623219,82,2020-11-04 07:30:48+00:00,arizona,0.467,0.519,0.014000000000000012
385,2638624,82,2020-11-04 07:33:40+00:00,arizona,0.469,0.518,0.013000000000000012
386,2639559,82,2020-11-04 07:39:40+00:00,arizona,0.468,0.518,0.014000000000000012
387,2766463,99,2020-11-04 14:44:09+00:00,arizona,0.476,0.51,0.014000000000000012
388,2766673,86,2020-11-04 18:51:42+00:00,arizona,0.476,0.51,0.014000000000000012
389,2766739,86,2020-11-04 19:39:52+00:00,arizona,0.476,0.51,0.014000000000000012
390,2767524,86,2020-11-04 20:27:42+00:00,arizona,0.476,0.51,0.014000000000000012
391,2773138,86,2020-11-05 00:41:41+00:00,arizona,0.476,0.51,0.014000000000000012
392,2848675,86,2020-11-05 02:02:47+00:00,arizona,0.479,0.507,0.014000000000000012
393,2910677,86,2020-11-05 07:40:12+00:00,arizona,0.481,0.505,0.014000000000000012
394,2912613,86,2020-11-05 19:13:40+00:00,arizona,0.481,0.505,0.014000000000000012
395,2913245,86,2020-11-05 19:45:35+00:00,arizona,0.481,0.505,0.014000000000000012
396,2913429,86,2020-11-05 19:49:34+00:00,arizona,0.481,0.505,0.014000000000000012
397,2914614,86,2020-11-05 20:51:36+00:00,arizona,0.481,0.505,0.014000000000000012
398,2918839,86,2020-11-05 22:57:35+00:00,arizona,0.481,0.505,0.014000000000000012
399,2926841,86,2020-11-05 23:06:37+00:00,arizona,0.482,0.504,0.014000000000000012
400,2932674,86,2020-11-06 00:14:38+00:00,arizona,0.483,0.504,0.013000000000000012
401,2934297,86,2020-11-06 00:34:35+00:00,arizona,0.483,0.503,0.014000000000000012
402,2939466,86,2020-11-06 00:37:43+00:00,arizona,0.483,0.503,0.014000000000000012
403,2945456,87,2020-11-06 00:53:35+00:00,arizona,0.483,0.503,0.014000000000000012
404,2973800,87,2020-11-06 00:56:36+00:00,arizona,0.483,0.502,0.015000000000000013
405,2974062,87,2020-11-06 01:11:35+00:00,arizona,0.483,0.502,0.015000000000000013
406,2976285,88,2020-11-06 01:13:36+00:00,arizona,0.483,0.503,0.014000000000000012
407,2978242,88,2020-11-06 01:27:35+00:00,arizona,0.483,0.503,0.014000000000000012
408,3053556,90,2020-11-06 02:01:44+00:00,arizona,0.485,0.501,0.014000000000000012
409,3054736,90,2020-11-06 03:35:42+00:00,arizona,0.485,0.501,0.014000000000000012
410,3060449,90,2020-11-06 05:27:48+00:00,arizona,0.485,0.501,0.014000000000000012
411,3122238,92,2020-11-06 16:01:42+00:00,arizona,0.486,0.5,0.014000000000000012
412,3123624,92,2020-11-06 16:09:38+00:00,arizona,0.486,0.5,0.014000000000000012
413,3123624,93,2020-11-06 16:33:32+00:00,arizona,0.486,0.5,0.014000000000000012
414,3127581,93,2020-11-06 19:23:36+00:00,arizona,0.486,0.499,0.015000000000000013
415,3128667,93,2020-11-06 19:48:35+00:00,arizona,0.486,0.499,0.015000000000000013
416,3135333,94,2020-11-06 20:27:36+00:00,arizona,0.486,0.499,0.015000000000000013
417,3136364,94,2020-11-06 22:16:38+00:00,arizona,0.486,0.499,0.015000000000000013
418,3141210,94,2020-11-06 23:04:37+00:00,arizona,0.486,0.499,0.015000000000000013
419,3150091,94,2020-11-06 23:13:05+00:00,arizona,0.486,0.499,0.015000000000000013
420,3150295,94,2020-11-06 23:13:36+00:00,arizona,0.486,0.499,0.015000000000000013
421,3152467,94,2020-11-06 23:42:34+00:00,arizona,0.486,0.499,0.015000000000000013
422,3155443,94,2020-11-07 00:27:35+00:00,arizona,0.487,0.498,0.015000000000000013
423,3156055,94,2020-11-07 01:24:38+00:00,arizona,0.487,0.498,0.015000000000000013
424,3227987,96,2020-11-07 02:01:44+00:00,arizona,0.488,0.497,0.015000000000000013
425,3235450,97,2020-11-07 02:02:26+00:00,arizona,0.487,0.496,0.017000000000000015
426,3242445,97,2020-11-07 15:37:37+00:00,arizona,0.487,0.495,0.018000000000000016
427,3244195,97,2020-11-07 15:53:37+00:00,arizona,0.487,0.495,0.018000000000000016
428,3284602,97,2020-11-07 16:01:45+00:00,arizona,0.489,0.495,0.016000000000000014
429,3284905,97,2020-11-07 20:01:48+00:00,arizona,0.489,0.495,0.016000000000000014
430,3285927,97,2020-11-07 21:27:39+00:00,arizona,0.489,0.495,0.016000000000000014
431,3293046,97,2020-11-08 01:02:42+00:00,arizona,0.489,0.495,0.016000000000000014
432,3295325,97,2020-11-08 02:19:59+00:00,arizona,0.489,0.495,0.016000000000000014
433,3295569,97,2020-11-08 17:37:42+00:00,arizona,0.489,0.495,0.016000000000000014
434,3298607,97,2020-11-08 19:29:36+00:00,arizona,0.489,0.495,0.016000000000000014
435,3305469,97,2020-11-08 23:01:47+00:00,arizona,0.489,0.495,0.016000000000000014
436,3308722,97,2020-11-08 23:29:43+00:00,arizona,0.489,0.495,0.016000000000000014
437,3322208,98,2020-11-08 23:34:40+00:00,arizona,0.49,0.495,0.015000000000000013
438,3322535,98,2020-11-09 00:48:39+00:00,arizona,0.49,0.495,0.015000000000000013
439,3322568,98,2020-11-09 18:02:37+00:00,arizona,0.49,0.495,0.015000000000000013
440,3322659,98,2020-11-09 18:08:43+00:00,arizona,0.49,0.495,0.015000000000000013
441,3322804,98,2020-11-09 18:17:37+00:00,arizona,0.49,0.495,0.015000000000000013
442,3323228,98,2020-11-09 18:32:35+00:00,arizona,0.49,0.495,0.015000000000000013
443,3324015,98,2020-11-09 21:05:46+00:00,arizona,0.49,0.495,0.015000000000000013
444,3327452,98,2020-11-09 22:22:36+00:00,arizona,0.49,0.494,0.016000000000000014
445,3328043,98,2020-11-09 23:54:39+00:00,arizona,0.49,0.494,0.016000000000000014
446,3328462,98,2020-11-10 00:29:36+00:00,arizona,0.49,0.494,0.016000000000000014
447,3328643,98,2020-11-10 00:45:36+00:00,arizona,0.49,0.494,0.016000000000000014
448,3335040,98,2020-11-10 02:01:42+00:00,arizona,0.49,0.494,0.016000000000000014
449,3335055,98,2020-11-10 20:11:44+00:00,arizona,0.49,0.494,0.016000000000000014
450,3340535,98,2020-11-10 21:39:45+00:00,arizona,0.49,0.495,0.015000000000000013
451,3341449,98,2020-11-10 23:18:55+00:00,arizona,0.49,0.494,0.016000000000000014
452,3341513,98,2020-11-11 00:03:45+00:00,arizona,0.49,0.494,0.016000000000000014
453,3342739,98,2020-11-11 00:37:43+00:00,arizona,0.49,0.494,0.016000000000000014
454,3342741,98,2020-11-11 00:48:42+00:00,arizona,0.49,0.494,0.016000000000000014
455,3343125,98,2020-11-11 00:57:45+00:00,arizona,0.49,0.494,0.016000000000000014
456,3343467,98,2020-11-11 01:46:47+00:00,arizona,0.49,0.494,0.016000000000000014
457,3348758,98,2020-11-11 02:01:56+00:00,arizona,0.49,0.494,0.016000000000000014
458,3353724,99,2020-11-11 23:10:45+00:00,arizona,0.49,0.494,0.016000000000000014
459,3366867,99,2020-11-12 03:16:53+00:00,arizona,0.491,0.494,0.015000000000000013
460,3366994,99,2020-11-12 17:25:45+00:00,arizona,0.491,0.494,0.015000000000000013
461,3366995,99,2020-11-12 21:21:44+00:00,arizona,0.491,0.494,0.015000000000000013
462,3372584,99,2020-11-12 21:39:43+00:00,arizona,0.491,0.494,0.015000000000000013
463,3373706,99,2020-11-13 00:28:52+00:00,arizona,0.491,0.494,0.015000000000000013
464,3377763,99,2020-11-13 04:12:06+00:00,arizona,0.491,0.494,0.015000000000000013
465,3381444,99,2020-11-13 18:14:44+00:00,arizona,0.491,0.494,0.015000000000000013
466,3381446,99,2020-11-13 21:39:43+00:00,arizona,0.491,0.494,0.015000000000000013
467,3381870,99,2020-11-14 00:02:49+00:00,arizona,0.491,0.494,0.015000000000000013
468,3383518,99,2020-11-14 00:50:52+00:00,arizona,0.491,0.494,0.015000000000000013
469,3384972,99,2020-11-14 00:59:48+00:00,arizona,0.491,0.494,0.015000000000000013
470,0,0,2020-11-04 10:01:44+00:00,california,0.0,0.0,0.0
471,5305,0,2020-11-04 04:11:07+00:00,california,0.395,0.583,0.02200000000000002
472,231201,1,2020-11-04 04:13:01+00:00,california,0.165,0.82,0.015000000000000013
473,331266,2,2020-11-04 04:13:33+00:00,california,0.218,0.765,0.017000000000000015
474,642538,4,2020-11-04 04:16:17+00:00,california,0.287,0.696,0.017000000000000126
475,1412427,9,2020-11-04 04:17:37+00:00,california,0.344,0.638,0.018000000000000016
476,1412430,9,2020-11-04 04:18:49+00:00,california,0.344,0.638,0.018000000000000016
477,1800603,11,2020-11-04 04:22:42+00:00,california,0.324,0.658,0.018000000000000016
478,1800605,11,2020-11-04 04:23:21+00:00,california,0.324,0.658,0.018000000000000016
479,2241957,14,2020-11-04 04:23:50+00:00,california,0.299,0.683,0.018000000000000016
480,5848667,36,2020-11-04 04:25:00+00:00,california,0.269,0.714,0.017000000000000015
481,6352519,39,2020-11-04 04:26:07+00:00,california,0.264,0.719,0.017000000000000015
482,7365710,45,2020-11-04 04:26:26+00:00,california,0.28,0.702,0.018000000000000016
483,7365786,45,2020-11-04 04:27:33+00:00,california,0.28,0.702,0.018000000000000016
484,7365836,45,2020-11-04 04:29:26+00:00,california,0.28,0.702,0.018000000000000016
485,7527288,46,2020-11-04 04:31:22+00:00,california,0.283,0.699,0.018000000000000016
486,7527311,46,2020-11-04 04:31:54+00:00,california,0.283,0.699,0.018000000000000016
487,7814144,48,2020-11-04 04:33:41+00:00,california,0.281,0.702,0.017000000000000015
488,7815090,48,2020-11-04 04:33:56+00:00,california,0.281,0.702,0.017000000000000015
489,7932880,49,2020-11-04 04:37:06+00:00,california,0.282,0.7,0.018000000000000016
490,8315467,51,2020-11-04 04:39:33+00:00,california,0.288,0.694,0.018000000000000016
491,8471564,52,2020-11-04 04:40:48+00:00,california,0.29,0.692,0.018000000000000016
492,8471566,52,2020-11-04 04:42:43+00:00,california,0.29,0.692,0.018000000000000016
493,8471656,52,2020-11-04 04:44:44+00:00,california,0.29,0.692,0.018000000000000016
494,8584235,53,2020-11-04 04:45:07+00:00,california,0.289,0.693,0.018000000000000016
495,8584247,53,2020-11-04 04:47:41+00:00,california,0.289,0.693,0.018000000000000016
496,9436247,58,2020-11-04 04:50:59+00:00,california,0.293,0.689,0.018000000000000016
497,9630411,59,2020-11-04 04:51:08+00:00,california,0.297,0.685,0.018000000000000016
498,9691456,60,2020-11-04 04:54:01+00:00,california,0.298,0.684,0.018000000000000016
499,9691585,60,2020-11-04 04:56:05+00:00,california,0.298,0.684,0.018000000000000016
500,9783862,60,2020-11-04 04:57:52+00:00,california,0.297,0.686,0.016999999999999904
501,9785519,60,2020-11-04 05:00:50+00:00,california,0.297,0.686,0.016999999999999904
502,9801015,60,2020-11-04 05:03:07+00:00,california,0.297,0.685,0.018000000000000016
503,9808310,60,2020-11-04 05:09:19+00:00,california,0.297,0.685,0.018000000000000016
504,9862796,61,2020-11-04 05:18:47+00:00,california,0.297,0.685,0.018000000000000016
505,9862819,61,2020-11-04 05:21:28+00:00,california,0.297,0.685,0.018000000000000016
506,9882281,61,2020-11-04 05:25:28+00:00,california,0.298,0.685,0.016999999999999904
507,9882317,61,2020-11-04 05:25:50+00:00,california,0.298,0.685,0.016999999999999904
508,9919692,61,2020-11-04 05:28:48+00:00,california,0.298,0.684,0.018000000000000016
509,9919803,61,2020-11-04 05:30:22+00:00,california,0.298,0.684,0.018000000000000016
510,9919837,61,2020-11-04 05:30:54+00:00,california,0.298,0.684,0.018000000000000016
511,9943479,61,2020-11-04 05:31:37+00:00,california,0.299,0.683,0.018000000000000016
512,10072480,62,2020-11-04 05:32:16+00:00,california,0.301,0.681,0.018000000000000016
513,10072505,62,2020-11-04 05:32:58+00:00,california,0.301,0.681,0.018000000000000016
514,10072506,62,2020-11-04 05:36:14+00:00,california,0.301,0.681,0.018000000000000016
515,10109691,62,2020-11-04 05:38:12+00:00,california,0.301,0.68,0.018999999999999906
516,10114608,62,2020-11-04 05:44:54+00:00,california,0.301,0.68,0.018999999999999906
517,10114631,62,2020-11-04 05:45:05+00:00,california,0.301,0.68,0.018999999999999906
518,10116488,62,2020-11-04 05:46:48+00:00,california,0.301,0.68,0.018999999999999906
519,10139811,62,2020-11-04 05:48:29+00:00,california,0.301,0.68,0.018999999999999906
520,10150780,63,2020-11-04 05:51:56+00:00,california,0.301,0.68,0.018999999999999906
521,10152788,63,2020-11-04 05:53:03+00:00,california,0.301,0.68,0.018999999999999906
522,10155734,63,2020-11-04 05:58:57+00:00,california,0.301,0.68,0.018999999999999906
523,10261928,63,2020-11-04 06:06:40+00:00,california,0.304,0.677,0.018999999999999906
524,10263129,63,2020-11-04 06:07:13+00:00,california,0.304,0.677,0.018999999999999906
525,10263156,63,2020-11-04 06:07:44+00:00,california,0.304,0.677,0.018999999999999906
526,10275375,63,2020-11-04 06:10:54+00:00,california,0.304,0.677,0.018999999999999906
527,10275458,63,2020-11-04 06:11:41+00:00,california,0.304,0.677,0.018999999999999906
528,10691369,66,2020-11-04 06:16:50+00:00,california,0.308,0.673,0.018999999999999906
529,10691419,66,2020-11-04 06:17:27+00:00,california,0.308,0.673,0.018999999999999906
530,10692102,66,2020-11-04 06:18:41+00:00,california,0.308,0.673,0.018999999999999906
531,10692175,66,2020-11-04 06:20:04+00:00,california,0.308,0.673,0.018999999999999906
532,10705161,66,2020-11-04 06:20:49+00:00,california,0.308,0.673,0.018999999999999906
533,10709956,66,2020-11-04 06:23:34+00:00,california,0.308,0.673,0.018999999999999906
534,10717754,66,2020-11-04 06:25:11+00:00,california,0.308,0.673,0.018999999999999906
535,10776429,66,2020-11-04 06:30:24+00:00,california,0.309,0.673,0.018000000000000016
536,10776670,66,2020-11-04 06:30:39+00:00,california,0.309,0.673,0.018000000000000016
537,10776857,66,2020-11-04 06:30:57+00:00,california,0.309,0.673,0.018000000000000016
538,10776859,66,2020-11-04 06:33:06+00:00,california,0.309,0.673,0.018000000000000016
539,10868253,67,2020-11-04 06:33:51+00:00,california,0.312,0.67,0.018000000000000016
540,10880759,67,2020-11-04 06:34:58+00:00,california,0.312,0.67,0.018000000000000016
541,10880761,67,2020-11-04 06:36:00+00:00,california,0.312,0.67,0.018000000000000016
542,10880762,67,2020-11-04 06:37:23+00:00,california,0.312,0.67,0.018000000000000016
543,10921700,67,2020-11-04 06:42:38+00:00,california,0.313,0.669,0.018000000000000016
544,10927632,67,2020-11-04 06:45:20+00:00,california,0.313,0.669,0.018000000000000016
545,10927778,67,2020-11-04 06:45:44+00:00,california,0.313,0.669,0.018000000000000016
546,10928506,67,2020-11-04 06:45:56+00:00,california,0.313,0.669,0.018000000000000016
